Name,Price,Image,Lab,Active,URL,Pharmacy
FLUQUADRI ADULTO AMPOLLA 0.5 ML,"₡53,779.50",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/1/0102810_FLUQUADRI_HS_0.5ML_J-PRELLE_AGUJA_ADULTOS_-2_2.png,,,https://sucreenlinea.com/0102810-fluquadri-hs-0-5ml-j-prelle-aguja-adultos.html,sucre
CLINFOL 100 MG 7 ÓVULOS VAGINALES,"₡ 16.513,80 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99048999.jpg,,CLINDAMICINA,https://www.farmacialabomba.com/detalle-producto/CLINFOL-100-MG-7-OVULOS-VAGINALES-3590146,labomba
CBDMD PREMIUM FREEZE 1500 ROLLON GEL 90ML,"₡ 53.957,50 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/b15c8e8f3054303-PREMIUM-FREEZE-1500-ROLLON-GEL-90ML.png,,Mentol-Arnica-Aloe Vera -aceite de arbol de té- CBD,https://www.fischelenlinea.com/detalle-producto/CBDMD-PREMIUM-FREEZE-1500-ROLLON-GEL-90ML-3054303,fishel
,,,,,https://sucreenlinea.com/0123950-johnson-locion-antimosquitos-100-ml.html,sucre
TENSIBER SANDOZ 150MG TABLETAS VIA ORAL,"₡ 16.830,05 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/8756e35245028-Caja-Tensiber-150mg-30-Tabletas.jpg,,IRBESARTAN,https://www.farmacialabomba.com/detalle-producto/TENSIBER-SANDOZ-150MG-TABLETAS-VIA-ORAL-5245028,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CBDMD-PREMIUM-FREEZE-750-ROLL-ON-GEL-90-ML-3054297,fishel
OFF DEEP EOODS AEROSOL 6 ONZ,"₡7,094.14",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/7/5/7501032911454_2_.jpg,SC JOHNSON DE C. A.,GENERAL,https://sucreenlinea.com/0131000-off-repelente-deep-woods-6-onz-aerosol.html,sucre
AMARYL M 2 mg x 16 COMPRIMIDOS,"₡ 10.711,42 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99001036.jpg,,GLIMEPIRIDE  + METFORMINA CLORHIDRATO,https://www.farmacialabomba.com/detalle-producto/AMARYL-M-2-MG-X-16-COMPRIMIDOS-5546072,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CEBION-MASTICABLE-SABOR-MANDARINA-S6894856,fishel
OFF AEROSOL ACTIVE 6 REPELENTE 6 ONZ,"₡7,312.23",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/7/5/7501032927202_2_.jpg,SC JOHNSON DE C. A.,GENERAL,https://sucreenlinea.com/0131100-off-unscented-active-repelente-6-onz-aerosol.html,sucre
LIPITOR 40 MG TABLETAS VIA ORAL,"₡ 47.020,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/a2a51c657716678-Lipitor-Tabletas-40mg.jpg,,ATORVASTATINA,https://www.farmacialabomba.com/detalle-producto/LIPITOR-40-MG-TABLETAS-VIA-ORAL-7716678,labomba
CEBIÓN MASTICABLE SABOR MANDARINA,"₡ 1.566,18 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/4bc64c846894856-CEBION-MANDARINA-X-144.jpg,,Vitamina C Sola + Combinados,https://www.fischelenlinea.com/detalle-producto/CEBION-MASTICABLE-SABOR-MANDARINA-6894856,fishel
OFF CREMA CON ALOE REPELENTE 200 ML,"₡5,699.72",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/7/5/7501032918392_1.png,SC JOHNSON DE C. A.,GENERAL,https://sucreenlinea.com/0131300-off-con-aloe-repelente-200-grs-crema.html,sucre
EUTIROX 175 MCG TABLETAS VÍA ORAL,"₡ 19.797,23 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99024456.jpg,,LEVOTIROXINA,https://www.farmacialabomba.com/detalle-producto/EUTIROX-175-MCG-TABLETAS-VIA-ORAL-6892012,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CEBION-MASTICABLE-SABOR-NARANJA-S6894818,fishel
OFF SKINTASTIC FAMILY LOCION REPELENTE 177 ML,"₡5,499.71",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/7/5/7501032901851_1.png,SC JOHNSON DE C. A.,GENERAL,https://sucreenlinea.com/0131400-off-skintastic-family-177-ml.html,sucre
BYSOSAN 5 mg x 30 TABLETAS,"₡ 18.685,12 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/9b384192Captura-de-pantalla-2024-12-11-134821.png,,BISOPROLOL FUMARATO,https://www.farmacialabomba.com/detalle-producto/BYSOSAN-5-MG-X-30-TABLETAS-3773354,labomba
CEBIÓN MASTICABLE SABOR NARANJA,"₡ 1.421,40 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/4ebd43c86894818-CEBION-NARANJA-X-144.jpg,,Vitamina C Sola + Combinados,https://www.fischelenlinea.com/detalle-producto/CEBION-MASTICABLE-SABOR-NARANJA-6894818,fishel
DESITIN UNGÜENTO 57 G,"₡5,460.16",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/1/0140045_01_2.png,JOHNSON & JOHNSON,GENERAL,https://sucreenlinea.com/0140045-desitin-57-grs-crema.html,sucre
FORXIGA 10 MG TABLETAS VIA ORAL,"₡ 34.170,36 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/850ef3e15637829-FORXIGA-10-MG.png,,DAPAGLIFLOZINA,https://www.farmacialabomba.com/detalle-producto/FORXIGA-10-MG-TABLETAS-VIA-ORAL-5637829,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CEBION-MASTICABLES-SABOR-FRESA-S6894832,fishel
DESITIN UNGÜENTO 113 G,"₡9,131.53",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/4/1417-0140050_01_2.png,JOHNSON & JOHNSON,GENERAL,https://sucreenlinea.com/0140050-desitin-113-grs-crema.html,sucre
CIALIS 5 MG TABLETAS VIA ORAL,"₡ 70.295,65 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/71d6d1c96470024-CIALIS-TAB-5MG-X28.jpg,,TADALAFILO,https://www.farmacialabomba.com/detalle-producto/CIALIS-5-MG-TABLETAS-VIA-ORAL-6470024,labomba
CEBIÓN MASTICABLES SABOR FRESA,"₡ 1.464,56 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/cca8f206894832-CEBION-FRESA-X-144.jpg,,Vitamina C Sola + Combinados,https://www.fischelenlinea.com/detalle-producto/CEBION-MASTICABLES-SABOR-FRESA-6894832,fishel
,,,,,https://sucreenlinea.com/0140052-visina-15-ml-col-oft.html,sucre
CONRELAX PLUS 50MG/4MG TABLETAS VIA ORAL,"₡ 1.709,84 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/50a1604a5401493-CONRELAX-PLUS-TAB-X10.jpg,,DICLOFENACO POTASICO +  + TIOCOLCHICOSIDO,https://www.farmacialabomba.com/detalle-producto/CONRELAX-PLUS-50MG-4MG-TABLETAS-VIA-ORAL-5401493,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CEBION-MINISMASTICABLES-MULTISABORES-S6894641,fishel
K-Y GEL LUBRICANTE 100 G,"₡4,474.80",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/6/7/671-0140200_01_2.png,JOHNSON & JOHNSON,GENERAL,https://sucreenlinea.com/0140200-k-y-gel-lubricante-100-grs.html,sucre
ABRILAR 100 ML JARABE VIA ORAL,"₡ 8.456,81 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/532453b08340150-ABRILAR-JBE-X100-ML.jpg,,HEDERA HELIX,https://www.farmacialabomba.com/detalle-producto/ABRILAR-100-ML-JARABE-VIA-ORAL-8340150,labomba
CEBIÓN MINISMASTICABLES MULTISABORES,"₡ 2.606,55 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/f7e7a3b86894641-CEBION-MINIS.jpg,,Vitamina C Sola + Combinados,https://www.fischelenlinea.com/detalle-producto/CEBION-MINISMASTICABLES-MULTISABORES-6894641,fishel
,,,,,https://sucreenlinea.com/0151000-frasco-p-muestra-heces-60-ml-nipro.html,sucre
DUSPATALIN 200 MG TABLETAS VIA ORAL,"₡ 1.193,40 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/2172cc875858052-DUSPATALIN-200-MG-TAB.png,,MEBEVERINA,https://www.farmacialabomba.com/detalle-producto/DUSPATALIN-200-MG-TABLETAS-VIA-ORAL-5858052,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/LAMISIL-DERM-GEL-15-GR-8603820,fishel
GUANTE LATEX SMALL,"₡5,908.00",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00451-0153000_03_2.png,NIPRO MED,GENERAL,https://sucreenlinea.com/0153000-guante-latex-s-x-100-unds-nipro.html,sucre
CO DIOVAN 320MG/25MG TABLETAS VIA ORAL,"₡ 15.120,41 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/f344d40b5242232_CoDiov-n.jpg,,HIDROCLOROTIAZIDA + VALSARTAN,https://www.farmacialabomba.com/detalle-producto/CO-DIOVAN-320MG-25MG-TABLETAS-VIA-ORAL-5242232,labomba
CEBION ZINC 1G/10MG 10 TABLETAS,"₡ 4.182,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/e6151166894412.jpg,,SIN ASIGNAR,https://www.fischelenlinea.com/detalle-producto/CEBION-ZINC-1G-10MG-10-TABLETAS-6894412,fishel
NIPRO GUANTE LATEX MEDIANO,"₡4,710.00",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00452-0153100_01_2.png,NIPRO MED,GENERAL,https://sucreenlinea.com/0153100-guante-latex-m-x-100-unds-nipro.html,sucre
PEDIASURE FRESA 900 GR,"₡ 23.240,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/67e7b0e27235038.png,,N/A,https://www.farmacialabomba.com/detalle-producto/PEDIASURE-FRESA-900-GR-7235038,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CEFALEXINA-500-MG-TABLETAS-VIA-ORAL-S6650812,fishel
GUANTE LATEX LARGE,"₡4,867.00",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00453-0153150_01_2.png,NIPRO MED,GENERAL,https://sucreenlinea.com/0153150-guante-latex-l-x-100-unds-nipro.html,sucre
PRUDENCE CONDONES CARIBBEAN MIX 5 UNIDADES,"₡ 1.989,90 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/9b105e8b1193573-Prudence-Caribean-Mix.png,,· Látex de hule natural.· Almidón de maíz.· Aceite de silicón.· Edulcorante.· Colorante.· Saborizante,https://www.farmacialabomba.com/detalle-producto/PRUDENCE-CONDONES-CARIBBEAN-MIX-5-UNIDADES-1193573,labomba
CEFALEXINA 500 MG TABLETAS VIA ORAL,"₡ 1.197,32 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/1dfa39546650812-CEFALEXINA-500-MG-TA.png,,CEFALEXINA,https://www.fischelenlinea.com/detalle-producto/CEFALEXINA-500-MG-TABLETAS-VIA-ORAL-6650812,fishel
,,,,,https://sucreenlinea.com/0158500-prestige-tiras-reactivas-facil-x-50-unds-nipro.html,sucre
BENICAR AMLO 40/10MG TABLETAS VÍA ORAL,"₡ 18.530,01 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/28cb71326551994-BenicarAmlo40-10_Ilustracion.jpg,,AMLODIPINO BESILATO + OLMESARTAN,https://www.farmacialabomba.com/detalle-producto/BENICAR-AMLO-40-10MG-TABLETAS-VIA-ORAL-6551994,labomba
CEFTRIAXONA NORMON 1G I.M. EFG POLVO Y DISOLVENTE SOLUCIÓN INYECTABLE,"₡ 5.899,68 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/4d51a9a67249456.jpg,,Ceftriaxona,https://www.fischelenlinea.com/detalle-producto/CEFTRIAXONA-NORMON-1G-I-M-EFG-POLVO-Y-DISOLVENTE-SOLUCION-INYECTABLE-7249456,fishel
METAMUCIL NARANJA POLVO SOLUBLE INSTANTANEO 175 G,"₡5,970.92",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/1/0161560_metamucil_naranja_174_grs1_1.png,P&G,FIBRA,https://sucreenlinea.com/0161560-metamucil-naranja-174-grs.html,sucre
EUCERIN HYALURON-FILLER + 3X EFFECT PORE MINIMIZER SERUM,"₡ 19.961,11 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/dbcbf67c3740211-02.jpg,,"El ácido hialurónico es parte del tejido conectivo de la piel. Una de sus principales funciones es retener agua, reteniendo entre 1000 y 10000 veces su peso en agua. //  El ácido glicólico es un peeling químico común utilizado por los dermatólogos. Es un alfa hidroxidácido (AHA) o un derivado de la caña de azúcar, con un extremadamente pequeño tamaño molecular. /  El ácido láctico es un gentil e hidratante exfoliante. A diferencia de otros ácidos, disuelve las impurezas y desobstruye los poros",https://www.farmacialabomba.com/detalle-producto/EUCERIN-HYALURON-FILLER-3X-EFEECT-PORE-MINIMIZER-SERUM-3740211,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CELEBRA-200-MG-TABLETAS-VIA-ORAL-S8730350,fishel
METAMUCIL NATURAL POLVO SOLUBLE INSTANTANEO 504 G,"₡9,951.12",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/1/0161600_0003_2.png,P&G,FIBRA,https://sucreenlinea.com/0161600-metamucil-natural-504-grs.html,sucre
FELICITAT 10 mg x 30 TABLETAS RECUBIERTAS,"₡ 29.259,86 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99001471.jpg,,ESCITALOPRAM OXALATO,https://www.farmacialabomba.com/detalle-producto/FELICITAT-10-MG-X-30-TABLETAS-RECUBIERTAS-5403527,labomba
CELEBRA 200 MG TABLETAS VIA ORAL,"₡ 1.190,60 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/f17ee7208730350-CELEBRA-TAB-200MG-X100.jpg,,CELECOXIB,https://www.fischelenlinea.com/detalle-producto/CELEBRA-200-MG-TABLETAS-VIA-ORAL-8730350,fishel
,,,,,https://sucreenlinea.com/0163290-pepto-bismol-cereza-118-ml-suspension.html,sucre
ILTUX 20 MG TABLETAS VIA ORAL,"₡ 29.850,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/3592699.jpg,,OLMESARTAN,https://www.farmacialabomba.com/detalle-producto/ILTUX-20-MG-TABLETAS-VIA-ORAL-3592699,labomba
CELLUCOR ALPHA AMINO FRUIT PUNCH 381 G 30 SERVIDAS,"₡ 30.265,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/a9eb3e811188320.jpg,,SIN ASIGNAR,https://www.fischelenlinea.com/detalle-producto/CELLUCOR-ALPHA-AMINO-FRUIT-PUNCH-381-G-30-SERVIDAS-1188320,fishel
ANTIACIDO PEPTO BISMOL CEREZA 236 ML,"₡4,984.74",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/0/1003-_0163295_01_2.png,P&G,SUBSALICILATO DE BISMUTO,https://sucreenlinea.com/0163295-pepto-bismol-cereza-236-ml-suspension.html,sucre
GLISULIN 500 MG TABLETAS VIA ORAL,"₡ 9.064,45 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/a5368c1d6892450GLISULIN-TAB-500MG-X30.jpg,,METFORMINA CLORHIDRATO,https://www.farmacialabomba.com/detalle-producto/GLISULIN-500-MG-TABLETAS-VIA-ORAL-6892450,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CELLUCOR-SUPER-HD-60-CAPSULAS-1181268,fishel
UNGÜENTO VICK VAPORUB 50 GR,"₡2,389.86",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/v/i/vick_vaporub_50g_1.png,P&G,SALICILATO DE METILO+MENTOL+EUCALIPTOL,https://sucreenlinea.com/0164080-vick-vapo-rub-50-grs.html,sucre
PEDIALYTE CEREZA 30 mEq 500 ML,"₡ 2.200,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/a2a90653206645.jpg,,CITRATO DE SODIO DIHIDRATO + DEXTROSA + GLUCONATO DE ZINC + POTASIO CLORURO + SODIO CLORURO,https://www.farmacialabomba.com/detalle-producto/PEDIALYTE-NG-30-CEREZA-SLN-500-ML-3206645,labomba
CENCO ANESTEDENT SOLUCION TOPICA 5ml,"₡ 2.862,42 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/43d32dc84108070.png,,LIDOCAINA,https://www.fischelenlinea.com/detalle-producto/CENCO-ANESTEDENT-SOLUCION-TOPICA-5ML-4108070,fishel
UNGÜENTO VICK VAPORUB 100 GR,"₡3,543.48",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/4/1420-0164100_01_2.png,P&G,SALICILATO DE METILO+MENTOL+EUCALIPTOL,https://sucreenlinea.com/0164100-vick-vapo-rub-100-grs.html,sucre
ZOLTUM 40 MG TABLETAS VIA ORAL,"₡ 1.071,43 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/d1d9176f3592012-ZOLTUM-TAB-40MG-X28b.jpg,,PANTOPRAZOL,https://www.farmacialabomba.com/detalle-producto/ZOLTUM-40-MG-TABLETAS-VIA-ORAL-3592012,labomba
CENCO CITRATO GRANULADO TABLETAS VÍA ORAL,"₡ 4.710,00 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/f9ae4a164107547-CITRATO-GRANULADO-CENCO-X120-G.jpg,,Citrato,https://www.fischelenlinea.com/detalle-producto/CENCO-CITRATO-GRANULADO-TABLETAS-VIA-ORAL-4107547,fishel
,,,,,https://sucreenlinea.com/0169120-tinte-miel-kit-castano-oscuro-30-soft-color.html,sucre
NATRIXAM 1.5MG/5MG TABLETAS VIA ORAL,"₡ 16.891,19 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/ed92c6198770048-NATRIXAM-1.5MG-5MG-TABLETAS-VIA-ORAL.jpg,,AMLODIPINO BESILATO + INDAPAMIDA,https://www.farmacialabomba.com/detalle-producto/NATRIXAM-1-5MG-5MG-TABLETAS-VIA-ORAL-8770048,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CENCO-GRADONIL-SABOR-LIMON-MIEL-10-MG-CARAMELOS-VIA-ORAL-S4104195,fishel
,,,,,https://sucreenlinea.com/0169140-tinte-miel-kit-casta-o-claro-50-soft-color.html,sucre
ESOMEPRAZOL LE SANTE TAB 40MG X14,"₡ 19.379,89 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/80bc2ad36130395-ESOMEPRAZOL-LE-SANTE.png,,ESOMEPRAZOL,https://www.farmacialabomba.com/detalle-producto/ESOMEPRAZOL-LE-SANTE-TAB-40MG-X14-6130395,labomba
CENCO GRADONIL SABOR LIMON MIEL 10 MG CARAMELOS VÍA ORAL,"₡ 248,64 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/618616af4104195-GRADONIL-LIMON_MIEL-TAB-10MG-X60-.jpg,,DECUALINIO,https://www.fischelenlinea.com/detalle-producto/CENCO-GRADONIL-SABOR-LIMON-MIEL-10-MG-CARAMELOS-VIA-ORAL-4104195,fishel
,,,,,https://sucreenlinea.com/0169160-tinte-miel-kit-chocolate-67-soft-color.html,sucre
ROTAQOR  20 MG CAJA X 30 TABLETAS,"₡ 31.500,35 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/4c4f3d083776788-ROTAQOR-20-MG-650x450px.png,,,https://www.farmacialabomba.com/detalle-producto/ROTAQOR-20-MG-CAJA-X-30-TABLETAS-3776788,labomba
,,,,,https://www.fischelenlinea.com/detalle-producto/CENCO-REACTIVAN-TABLETAS-VIA-ORAL-S4106649,fishel
,,,,,https://sucreenlinea.com/0169220-tinte-miel-kit-rubio-oscuro-60-soft-color.html,sucre
ENTEREX IMMUNEX PLUS FORMULA ENTERAL INMUNOMODULADORA 131 g,"₡ 23.967,06 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99051212.jpg,,N/A,https://www.farmacialabomba.com/detalle-producto/ENTEREX-IMMUNEX-PLUS-FORMULA-ENTERAL-INMUNOMODULADORA-131-G-7463030,labomba
CENCO REACTIVAN TABLETAS VÍA ORAL,"₡ 249,73 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/8732a1ce4106649-REACTIVAN-TAB-X60-.jpg,,"cafeína, theobroma cacao y vitamina B12",https://www.fischelenlinea.com/detalle-producto/CENCO-REACTIVAN-TABLETAS-VIA-ORAL-4106649,fishel
ATACAND COMPRIMIDOS 8 MG,"₡15,120.48",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/1/3/1335-0170200_01_2.png,ASTRA ZENECA,CANDESARTAN,https://sucreenlinea.com/0170200-atacand-8-mg-x-14-comp.html,sucre
NORVASC 5 MG TABLETAS VIA ORAL,"₡ 30.400,00 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/40a37c5a7715000-NORVASC-TAB-5MG-X30a.jpg,,AMLODIPINO BESILATO,https://www.farmacialabomba.com/detalle-producto/NORVASC-5-MG-TABLETAS-VIA-ORAL-7715000,labomba
CENCO VITAMINA C NIÑOS 100 mg,"₡ 27.000,22 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/df06bfa4106700-VITAMINA-C-PEDIATRI-TAB-100MG-12X48.jpg,,VITAMINA C,https://www.fischelenlinea.com/detalle-producto/CENCO-VITAMINA-C-NINOS-100-MG-4106700,fishel
ATACAND COMPRIMIDOS 16 MG,"₡16,453.62",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00172-0170300_01_2.png,ASTRA ZENECA,CANDESARTAN,https://sucreenlinea.com/0170300-atacand-16-mg-x-14-comp.html,sucre
QUETIDIN 25 MG TABLETAS VIA ORAL,"₡ 20.820,16 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/335e8e506431014-QUETIDIN-TAB-25MG-X30a.jpg,,QUETIAPINA,https://www.farmacialabomba.com/detalle-producto/QUETIDIN-25-MG-TABLETAS-VIA-ORAL-6431014,labomba
TRIDERM 15 GR UNGÜENTO TÓPICO,"₡ 16.769,79 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/b63ba511Captura_de_pantalla_2024-10-23_081354-removebg-preview.png,,BETAMETASONA+CLOTRIMAZOL+GENTAMICINA,https://www.fischelenlinea.com/detalle-producto/TRIDERM-15-GR-UNGUENTO-TOPICO-8697555,fishel
ATACAND PLUS COMPRIMIDOS 16 / 12.5 MG,"₡19,188.24",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00171-0170400_01_2.png,ASTRA ZENECA,CANDESARTAN+DIURETICO,https://sucreenlinea.com/0170400-atacand-16-mg-12-5-mg-plus-x-14-comp.html,sucre
ALCAMES DEXAMETASONA COLIRIO 10 ML,"₡ 4.784,38 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99017214.jpg,,DEXAMETASONA,https://www.farmacialabomba.com/detalle-producto/ALCAMES-DEXAMETASONA-COLIRIO-10-ML-3291153,labomba
CENTRUM + ENERGÍA 45 TABLETAS VIA ORAL,"₡ 17.073,67 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/ca2c66636273875-Centrum-Energ-a-Tabletas-x-45.jpg,,"Cada Tableta Contiene: Vitamina C, Vitamina A Total, Vitamina D3, Vitamina B1, Vitamina B2, Niacinamida, Vitamina B6, Vitamina B12, Vitamina K1, Biotina, Ácido Fólico, Vitamina E, Ácido Pantoténico, Calcio, Fósforo, Potasio, Yodo, Hierro, Magnesio, Manganeso, Zinc, Cromo, Cobre, Molibdeno, Selenio, Ginseng, Gingko Biloba, Excipiente cbp.",https://www.fischelenlinea.com/detalle-producto/CENTRUM-ENERGIA-45-TABLETAS-VIA-ORAL-6273875,fishel
ATACAND COMPRIMIDOS 32 MG,"₡16,305.72",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00170-0170500_01_2.png,ASTRA ZENECA,CANDESARTAN,https://sucreenlinea.com/0170500-atacand-32-mg-x-14-comp.html,sucre
ALCAMES ACV.200mg/5g ACICLOVIR,"₡ 5.343,03 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/99012568.jpg,,ACICLOVIR,https://www.farmacialabomba.com/detalle-producto/ALCAMES-ACV-200MG-5G-ACICLOVIR-3290003,labomba
CENTRUM CON LUTEINA 30 TABLETAS VIA ORAL,"₡ 9.733,06 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/2dfab71d6273059-CENTRUM-CON-LUTEINA-TAB-X30-.jpg,,SUPLEMENTO DE VITAMINAS Y MINERALES,https://www.fischelenlinea.com/detalle-producto/CENTRUM-CON-LUTEINA-30-TABLETAS-VIA-ORAL-6273059,fishel
ATACAND PLUS TABLETAS 32 / 12.5 MG,"₡18,969.96",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00169-0170600_01_2.png,ASTRA ZENECA,CANDESARTAN+DIURETICO,https://sucreenlinea.com/0170600-atacand-plus-32-mg-12-5-mg-x-14-tabs.html,sucre
QUETIDIN 100 MG TABLETAS VIA ORAL,"₡ 36.970,94 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/888a1a846431045-QUETIDIN-TAB-100MG-X30a.jpg,,QUETIAPINA,https://www.farmacialabomba.com/detalle-producto/QUETIDIN-100-MG-TABLETAS-VIA-ORAL-6431045,labomba
CENTRUM CON LUTEINA 60 TABLETAS VIA ORAL,"₡ 16.320,88 i.v.a.i.",https://farmacias.fischelenlinea.com/Images/Upload/1/2/6ce3002e6273066-CENTRUM-CLUTEINA-TAB-X60.jpg,,,https://www.fischelenlinea.com/detalle-producto/CENTRUM-CON-LUTEINA-60-TABLETAS-VIA-ORAL-6273066,fishel
ATACAND PLUS TABLETAS 32 / 25 MG,"₡18,191.70",https://sucreenlinea.com/media/catalog/product/cache/9047563d1f34e7daee3f925fb9ec1291/0/0/00168-0170700_01_2.png,ASTRA ZENECA,CANDESARTAN+DIURETICO,https://sucreenlinea.com/0170700-atacand-plus-32-mg-25-mg-x-14-tabs.html,sucre
OLARBI AMLO TAB 20 MG / 5 MG X 28 UNIDAD(ES),"₡ 23.981,80 i.v.a.i.",https://app.farmacialabomba.com/Images/Upload/1/2/3774592.jpg,,AMLODIPINO BESILATO + OLMESARTAN,https://www.farmacialabomba.com/detalle-producto/OLARBI-AMLO-TAB-20-MG-5-MG-X-28-UNIDAD-ES-3774592,labomba
